PC1,PC2,PC3,banco
0.07218807173952584,-1.076874242635132,-0.24598264033886968,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ"
0.21083842780333586,-0.035374853296751725,0.2940847345484046,COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.
0.12268800734170347,-0.3472278519897713,-0.1184448460237885,COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS
0.14817585003348938,-0.4169730513545217,-0.1299875354422324,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO"
0.06233504152500229,-1.8089161935077593,-0.3130490130250348,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ"
0.06382579451117275,-0.5714820064675055,-0.06966088837925688,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA"
0.12460132253881293,0.1767850086559572,0.13676620483875054,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS
0.11300209448335231,-0.13882196535864602,0.0676344382424971,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS"
0.1048906056133614,-0.09902467458678257,-0.11052866668024089,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC
0.09695540265612915,-0.6763513143038352,-0.23233592524578847,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ"
0.03509574282961219,-0.4332205611474028,-0.3523620631414241,COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA
0.11598937367190913,-0.1717869371475198,-0.298754761153891,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED
0.13021302318425876,-0.37334812227474307,-0.08496240272682495,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS"
0.06405155677869107,-0.9116843979805839,-0.38934972509496085,COOPERATIVA DE CRÉDITO SICOOB VALE SUL
0.1341675464595081,-0.6634431967086304,-0.14871564631417514,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL"
0.09504896027464844,-0.4721732457099023,-0.10399512589373199,COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG
0.11198338382937031,-1.0685077276355819,-0.07087687376179141,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG."
0.11143810472105053,-0.3339883918550612,-0.04449319769850127,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU
0.14832377109633477,0.1623709652617328,0.26824477647810696,BCO GUANABARA S.A. - PRUDENCIAL
0.14271601775759474,0.018775889784526684,0.029731633646109222,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS
0.11026643120105165,-0.6714514435377544,-0.3591405940338696,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS
0.1432899988829505,-0.845233572845339,-0.13091437540963793,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP"
0.07617344515947333,0.01983579846892399,0.03409163048409176,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS"
0.15194628308711322,-0.23956787279684108,-0.20012706652504894,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO
0.15636397860609413,0.18517606982828055,0.12484449775824555,COOPERATIVA DE CRÉDITO PRO
0.10345711638456315,-0.2416030745811057,-0.0738001802920653,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG"
0.13992266734977377,0.5771130878710414,0.1940720927145655,BANCO IBM S.A. - PRUDENCIAL
0.23419172083575818,0.5478751349872082,0.2170767247728162,ICBC DO BRASIL BM S.A. - PRUDENCIAL
0.20618896170626375,0.29101782197546816,0.25770845773212697,BANCO TOPÁZIO S.A. - PRUDENCIAL
0.22991834376501094,-0.15580325938382378,0.05655186425485716,COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS
0.10421244286396075,-0.46159987580845424,0.06217021061400907,COOPERATIVA DE CRÉDITO LITORÂNEA
0.12539726480592478,-0.2475058964683747,-0.2983711550800321,COOPERATIVA DE CRÉDITO SUL - SICOOB SUL
0.17282070622822512,0.47625409889637843,0.2726202694308035,BBC S.A. - PRUDENCIAL
0.14738367380891915,-0.7735564442514992,-0.10845693392138091,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP"
0.08987107919801464,0.5679226283925409,0.22676878813346407,CORA SCFI - PRUDENCIAL
0.22895591401707746,0.5108891185973543,0.2450992738696069,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL"
0.1692419292489027,-0.3485323509739175,-0.14951193805789154,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED
0.24044209101464117,-0.1004214060092053,0.31393936539310996,CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.
0.1182407428286328,-0.6667543819922598,-0.6121716813000918,COOPERATIVA DE CRÉDITO SICOOB OURO VERDE
0.14882635817770043,-0.14880848802571628,-0.18336891617727857,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA
0.1385124568745311,-1.006261787010992,-0.21361733281539314,COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA
0.09089301938817207,-1.8481490272339793,-0.16455941624662562,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP"
0.0853029501221436,-0.7993687924281584,-0.453661906159397,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ
0.16856354798065268,-0.35304154210497296,0.0684543071694449,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE
0.1641386290016925,-0.18897079753453172,0.05939645085219508,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO"
0.14270904607929238,-0.676548813586103,0.001907204896655372,COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA
0.11369319322113029,-1.0168232498789787,-0.15779838711530997,COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO
0.12976531207959013,0.32118971075723335,0.23199902433921082,COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI
0.14391868883274725,-0.2462173666795932,0.05082788809363519,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC
0.16394579809958315,-0.3330609450013155,-0.105148957079598,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC"
0.17730137125571335,-0.3085681618425712,0.003063728993119845,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE
0.19650953888967593,0.4537837134469911,0.2256457239009108,CAIXA GERAL - PRUDENCIAL
0.09207127260271152,-0.6199772399842433,-0.19463619048288439,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES
0.16820621498316932,0.15109857410026317,0.2857617929215791,BANCO RIBEIRÃO PRETO - PRUDENCIAL
0.14608234412124466,-0.26348205632485733,-0.10720835811875351,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG"
0.14541051343793976,-0.24725416236262196,-0.04673054223162326,COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE
0.16211360975627656,0.5200855965162962,0.21557250732866964,BCO DES. DO ES S.A. - PRUDENCIAL
0.15207990570993032,-0.4398450648171049,-0.17530286752900776,COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL
0.12230023833661857,-1.4196129062079743,-0.009169308135690809,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP"
0.08165236298563261,-0.6129096494971832,-0.45862301193590443,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU
0.17149510660852002,-0.49942204298253906,-0.09236428510643893,COOPERATIVA DE CRÉDITO COCRE
0.14170529543525226,-1.5639407085289176,-0.06408984201489656,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA"
0.16478872262143868,-0.2030214156304376,0.14273348421155566,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE"
0.1096097615140768,-0.6803021539835357,-0.0200949452683262,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO
0.1598903273685931,0.37362496514063576,0.23921586469704986,BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL
0.11568212117999405,-1.3921713753914324,0.19554397571760126,CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO
0.10236685237166183,0.08420222968442848,0.10247312892153133,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.
0.15423413510640746,-0.43194015037302663,-0.2427343360875678,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE
0.22831307584029786,-0.39817295529357505,-0.2485138589361812,SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO
0.04591057006458166,0.6338493424646349,0.08507675928943742,HP FINANCIAL SERVICES AM S.A - PRUDENCIAL
0.19206454318403415,-0.08757249503339784,0.28557170810015226,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP
0.17205679736903767,-0.19372672475968367,0.03711670087285023,COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO
0.25423552251357046,0.23294184338666524,0.2699854175736557,"CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON"
0.22385702038157848,0.8724575185731053,-0.24992778724493334,STATE STREET BRASIL - PRUDENCIAL
0.14128678309090126,-0.17656319518450042,-0.1285896164400628,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE
0.14648234847179661,-1.1293153041436637,-0.25127331430296246,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES
0.1084315716339122,0.48788287690132603,0.27213586271715023,LEASEPLAN AM S.A. - PRUDENCIAL
0.15477913497595686,-0.8701644569376504,-0.25642956311271076,COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU
0.16374743549449985,-0.2638888847328104,-0.033836610264084424,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC
0.16198400218816553,-0.679310190056888,-0.22803381210041176,COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA
0.15378831173973798,-0.6214917655116777,-0.014851239426446563,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.
0.08981272710882207,0.6003540809824303,0.1625074998224152,AF DO ESTADO DE SC S.A. - PRUDENCIAL
0.10126152811110019,-0.7260355005241731,-0.31228699091226886,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES
0.22816764468924483,0.30900881767406874,0.29483805781814804,BANCO PAULISTA - PRUDENCIAL
0.16570977531477724,-0.3961999286429077,-0.12962046291714824,COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE
0.17465378551666777,0.30341075710527204,0.06332376380260549,BNY MELLON - PRUDENCIAL
0.1880322925321739,-0.44053425876605395,0.04628289506675533,COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE
0.23211340456124638,0.5296438901912914,0.18985429328396808,BCO KEB DO BRASIL SA - PRUDENCIAL
0.1610663229138399,-0.2392082502065055,-0.06679236549426952,COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO
0.1603569562792669,-0.37302797989830633,-0.03433153177711344,COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE
0.16047643745429868,-0.21690626040693675,0.027689171064053785,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO
0.18018237008428487,0.5179762406733375,0.27385993889933485,QISTA S.A. CFI - PRUDENCIAL
0.21620830425271784,-0.2933330631097559,-0.17807193570026061,COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO
0.17570424199797915,-0.4532604074587277,-0.06168848272540682,COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO
0.16243264313421904,-0.7192548263982096,-0.12005258956805749,COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA
0.18700215436617307,-0.24165347681638977,-0.23089406063856763,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO"
0.2105683924965944,-0.3473251483430348,0.028392636929488718,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.
0.18623648471021306,-0.5635817077003775,-0.08431822292474406,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS
0.23579995068957615,-0.025254316289333743,0.3143185143647367,COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA
0.17845403991689474,-0.22997781619361954,-0.12656245031102353,SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ
0.21065360530649618,0.21874018549626342,0.16436134886286258,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE
0.1948376714880417,-0.26698262523505373,0.011237682963535067,COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER
0.15661150539095917,-0.6469186186806426,-0.006509868249420327,COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI
0.14471091691456098,-0.6791143528271856,0.11582159633997269,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA
0.17340255520131453,0.5146032006441329,0.2712450676633304,BANCO MONEO S.A. - PRUDENCIAL
0.18927022247815684,-0.21998067745301014,0.007883825885816813,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS
0.15732846777368759,-1.3429354092347672,-0.1306592981336543,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS
0.1646294301383369,-0.6876094590745466,-0.25039841139903884,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO
0.16429279498399,-0.24600488554630653,-0.016126616931255514,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS
0.1612282898815946,-0.4243836900220812,-0.11771701541465592,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO
0.15765731047467854,-0.08142597599074965,0.11698003150197481,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA
0.18030459079661804,-0.7800278104748095,-0.09463584040843874,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT
0.17098863034676964,-1.0761704223625894,-0.11944625002336325,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.
0.21833434102313,0.1438988689872021,0.22452342369268286,COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS
0.17518002003548566,-0.5165746665891536,-0.13560536338898324,COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL
0.2251735885703329,0.4002118959481025,0.27769254600530097,CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL
0.18696368701851537,0.1275728542058315,0.05936942385585233,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS
0.16714086321390584,-0.8718894012769529,-0.38795620614339466,COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO
0.19057119267422662,-0.6890817879318908,-0.0766934674894538,COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE
0.20234024614954926,-0.16109801497239495,-0.039022516227081444,COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES
0.196127329052151,-0.33293086996923943,0.02258814338543307,COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF
0.19390205373127997,0.2287591229397834,0.1329755952079813,COOPERATIVA DE CRÉDITO CREDICOCAPEC
0.1625975654281616,-1.086752442525489,-0.20915407266702596,COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR
0.20223667813857818,-0.22964902077273056,0.12302679310785022,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO
0.19955058796079309,0.49753691840594894,0.27721772271960565,BANCO KOMATSU DO BRASIL - PRUDENCIAL
0.2649154523109664,0.21676150986547205,0.2457497466178233,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE"
0.22127628580395503,-0.468326888571182,-0.1745515494461571,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA
0.26456160182155136,0.18108195012780723,0.30466225846617406,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE
0.1733733546760806,-1.2513580159686473,-0.008920984808838751,COOPERATIVA DE CREDITO COOPLIVRE
0.23875024189003047,0.42127181205371134,0.287999521308374,BANCO SEMEAR - PRUDENCIAL
0.17693371242223227,-0.6694436356909252,-0.12717074550988078,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA
0.2182993382392996,-0.13685764238103312,0.17829965079439825,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS
0.17433259719422942,-0.5571084094418961,0.004541876401165588,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA
0.16754469190683743,-0.42875130813514706,-0.005686001842190632,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA
0.2141646433816432,-0.17097443769391713,-0.044365028830345585,CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.
0.20853084134006805,-0.19545463739345328,-0.014143422809052548,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS
0.2283403991172983,0.37078616293993627,0.25881408227527697,COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG
0.20172512551318744,-0.4507803549773764,-0.12158800800789214,COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE
0.18264712323501184,-0.2566955529119794,0.0351988399335883,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC
0.1852154912945626,-0.1910641792561885,0.11263036411947726,COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA
0.19564557421127152,-0.08730413461490176,-0.0840495398515689,COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ
0.18799187276015222,-0.7715722827767232,0.08838014553523581,COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE
0.18576890172971508,-0.523807773270677,-0.0515206728496473,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS
0.22473755319558628,0.164411099928334,0.11721567538789297,COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER
0.23312736454364474,-0.20074633384212331,-0.09728590936253184,CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED
0.21789431176067858,0.009023300351001275,0.17033088988802067,STARK SCD - PRUDENCIAL
0.2223137119178188,0.7667048672429263,-0.11613245170205307,BANCO B3 - PRUDENCIAL
0.19954681965081192,-0.42996460588018726,-0.007687065599856004,COOPERATIVA DE CRÉDITO EVOLUA
0.19450476544907155,-0.7348373263170537,0.061826752428669945,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP"
0.22010789852440396,-0.23861851129660766,0.1323680982125423,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC
0.2138136119167418,0.04388800878342223,0.17813865565662151,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL
0.19898025850931464,-0.8604724437883382,0.1783665860261549,COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR
0.2352676221371129,0.013186752598442396,0.10962350742646086,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM
0.22341492888458137,-0.19000512568196745,0.05442175806783344,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL
0.20809974378573523,-0.14265018616249248,0.18518754411768518,COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM
0.21570901290292557,-0.016825028967749636,0.21691792970446594,COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA
0.22780186164750918,-0.12088897671736673,-0.011952974158440806,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA
0.2032300552080164,-0.38593014517530894,0.012788561447605522,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA
0.2070151821544994,-0.32445321974894636,0.022403013987628412,COOPERATIVA DE CRÉDITO UNIQUE BR
0.22329555958844563,-0.26578965511111796,-0.041815849618499185,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP
0.2562795817961588,-0.7388851423575338,0.11278046168288446,COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES
0.20438515797636694,-0.8266957445890611,-0.06435307694940226,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO
0.27205442241709293,0.45069851817126194,0.2500563399918589,BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL
0.19124857905391654,-0.8251471831835947,0.008557719650923123,COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO
0.205221607687187,-0.13336865049732322,0.0741045402735157,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO
0.190155952758168,0.5873402450817238,0.183005972200217,NATURA &CO PAY SCD
0.1945926566018809,-1.0106247286097934,0.08151938326079977,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.
0.2165334546611065,-0.4924617615885477,0.16072606509033033,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP"
0.20191122411757242,-0.6419271117984564,-0.06687501990062301,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA
0.2262114972214195,-0.13450737547730693,0.04460552996362633,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA
