Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO SICOOB CONFIANÇA;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;03/2025;358.145;223.319;21.207;322.461;276.103;35.684;-285;36.907;14,92%;15,71%;0;10
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;355.951;79.875;10.094;294.141;286.595;61.811;1.762;62.160;43,13%;1,18%;0;3
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;S5;I;2;BLUMENAU;SC;03/2025;355.247;232.668;9.671;275.238;265.194;80.008;2.027;82.737;30,54%;3,13%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS;4406371;b3S;S5;I;2;GOIANIA;GO;03/2025;355.179;206.489;5.775;311.787;260.802;43.392;4.113;54.375;22,41%;9,85%;0;13
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;355.117;246.953;11.452;253.296;236.223;101.820;2.539;103.734;43,79%;1,01%;0;0
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S5;I;2;VITORIA;ES;03/2025;354.227;279.933;56.014;257.584;240.785;96.643;4.347;88.558;26,01%;2,25%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;03/2025;354.141;155.941;6.900;305.215;279.110;48.927;2.583;50.068;24,64%;11,85%;0;10
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;03/2025;348.101;289.047;9.436;299.403;158.329;48.699;4.590;48.699;16,50%;7,45%;0;11
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2025;346.976;189.311;9.393;298.331;287.753;48.645;2.257;51.188;23,97%;4,39%;0;8
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;03/2025;345.238;249.217;13.704;305.058;163.031;40.180;2.119;40.159;15,66%;9,71%;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;03/2025;345.001;220.164;8.658;301.857;282.675;43.144;249;45.142;20,47%;10,15%;0;10
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SERRA - CRESOL CENTRO SERRA;1155801;b3S;S5;I;2;CURITIBANOS;SC;03/2025;338.456;270.093;9.312;284.066;136.757;54.391;1.900;54.390;20,29%;8,10%;0;13
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;S5;I;2;ABELARDO LUZ;SC;03/2025;334.749;204.028;102.483;265.578;258.531;69.171;1.417;69.170;23,32%;9,03%;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;03/2025;333.053;170.961;9.514;266.050;202.012;67.004;2.028;70.986;32,72%;8,56%;0;2
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;03/2025;332.723;267.535;14;176.890;171.565;155.833;1.150;155.800;58,63%;0,36%;6;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL MAIS;5269976;b3S;S5;I;2;QUILOMBO;SC;03/2025;331.826;205.653;12.588;281.763;171.744;50.063;2.697;50.058;22,00%;10,61%;0;13
GREEN NET - PRUDENCIAL;1000085362;n4;;I;3;CUIABA;MT;03/2025;331.755;0;259.074;283.677;122.152;48.078;840;21.963;28,84%;NA%;1;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;I;2;RIO DE JANEIRO;RJ;03/2025;328.833;160.331;101.636;280.964;256.496;47.869;-2.981;53.697;26,21%;10,36%;0;11
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;I;2;MEDIANEIRA;PR;03/2025;328.437;154.901;153.205;270.258;264.490;58.180;2.164;58.180;20,79%;1,46%;0;35
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;03/2025;327.042;168.281;131.385;295.595;289.508;31.447;-372;31.319;18,38%;1,72%;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES;1526924;b3S;S5;I;2;IJUI;RS;03/2025;326.325;194.363;9.954;256.872;238.926;69.453;1.609;69.447;32,52%;1,95%;0;3
DELCRED SCD - PRUDENCIAL;1000085393;n1;S5;I;2;ARACAJU;SE;03/2025;326.107;9.988;0;300.424;278.897;25.683;575;25.683;29,18%;0,09%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;S4;I;2;CARUARU;PE;03/2025;324.038;134.752;152.778;258.490;233.069;65.548;1.260;66.429;45,67%;3,90%;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;03/2025;323.965;201.060;19.301;211.473;167.406;112.493;2.088;112.326;49,45%;4,70%;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;03/2025;320.168;45.795;56.935;294.547;284.928;25.622;1.233;25.874;27,56%;2,77%;0;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;03/2025;318.942;110.937;7.620;252.290;217.145;66.652;1.974;67.098;40,65%;12,58%;0;9
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;03/2025;318.581;200.847;10.582;271.525;156.294;47.056;3.383;47.042;22,43%;6,10%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;03/2025;317.993;190.539;15.518;254.077;230.240;63.916;557;65.652;32,32%;10,13%;0;8
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;I;2;SALVADOR;BA;03/2025;313.552;194.353;10.130;271.654;264.386;41.898;959;43.906;22,13%;3,78%;0;8
PAGUEVELOZ IP - PRUDENCIAL;1000086505;n4;;I;3;BLUMENAU;SC;03/2025;312.743;0;50.651;232.646;50.645;80.097;5.469;65.580;31,21%;NA%;1;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAÍBA;3428338;b3S;S4;I;2;CAMPINA GRANDE;PB;03/2025;311.524;195.199;42.718;248.010;220.976;63.514;1.764;64.428;34,99%;4,94%;0;9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94243839;b3S;S5;I;2;CASCA;RS;03/2025;310.878;223.663;5.342;274.610;265.900;36.268;681;37.418;17,50%;3,72%;0;4
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S5;I;2;SAO PAULO;SP;03/2025;309.836;227.027;49.801;230.339;198.834;79.498;-821;80.744;30,81%;2,96%;0;24
TENTOS CFI - PRUDENCIAL;1000085788;n1;S4;I;2;IJUI;RS;03/2025;309.779;257.140;17.387;258.002;249.425;51.777;544;49.728;21,35%;3,78%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S4;I;2;ITABUNA;BA;03/2025;308.533;149.084;84.106;259.162;210.737;49.372;1.271;50.272;29,54%;22,68%;0;6
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;03/2025;308.284;199.130;10.262;271.140;161.928;37.145;2.059;37.136;16,70%;7,24%;0;5
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;03/2025;308.219;256.679;0;231.974;211.838;76.245;9.505;69.678;25,92%;2,28%;2;0
OXY CH - PRUDENCIAL;1000085520;n1;S4;I;2;PORTO ALEGRE;RS;03/2025;306.742;205.724;3.548;264.361;151.967;42.382;2.198;42.258;28,30%;1,50%;2;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;300.724;0;250.166;98.124;0;202.601;1.667;202.601;34,44%;NA%;2;0
ACG IP - PRUDENCIAL;1000086093;n4;;I;2;SAO PAULO;SP;03/2025;300.461;92.317;201.189;250.118;44.548;50.343;2.699;50.343;40,58%;NA%;1;0
COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;03/2025;299.316;164.905;7.469;237.275;209.392;62.041;663;61.558;29,79%;12,33%;0;4
BARRACRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1439107;b3S;S5;I;2;BARRA BONITA;SP;03/2025;296.154;205.955;48.453;16.268;0;279.886;3.827;279.410;108,53%;0,89%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO;1667352;b3S;S5;I;2;PIRAPORA;MG;03/2025;295.932;185.165;4.158;263.164;205.718;32.768;1.198;37.296;18,99%;5,17%;0;6
PROVER PROMOCAO DE VENDAS IP - PRUDENCIAL;1000087212;n1;S5;C;2;MANAUS;AM;03/2025;295.064;113.336;117.883;48.190;12.835;246.874;38.153;NI;NI%;NA%;3;0
PINBANK BRASIL IP - PRUDENCIAL;1000086361;n4;;C;3;SAO PAULO;SP;03/2025;293.677;0;3.462;266.967;205.750;26.710;-1.415;23.940;19,94%;NA%;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;03/2025;293.152;208.779;15.292;255.208;128.689;37.944;3.620;37.927;16,81%;17,45%;0;8
SICOOB CRESSEM - COOPERATIVA DE ECNONOMIA E CRÉDITO MUTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAIBA E LITORAL NORTE;54190525;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2025;290.831;156.243;115.040;131.496;111.323;159.335;1.929;159.127;66,32%;5,42%;0;15
ASTRO IP - PRUDENCIAL;1000088156;n4;;I;3;SAO PAULO;SP;03/2025;290.774;0;18.119;282.410;17.759;8.364;1.102;8.359;27,75%;NA%;1;0
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;03/2025;287.557;126.881;11.619;236.906;224.118;50.651;3.578;50.868;30,78%;9,82%;0;7
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;286.577;0;46.401;235.280;90.915;51.297;-2.248;44.862;17,21%;NA%;3;0
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;I;2;CACADOR;SC;03/2025;286.548;180.733;4.408;262.323;233.814;24.226;1.924;28.705;14,67%;10,09%;0;8
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;03/2025;286.538;112.424;6.845;227.311;195.383;59.227;3.203;59.381;38,70%;5,79%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;03/2025;285.327;107.512;112.863;246.755;240.514;38.572;1.787;39.622;20,76%;2,98%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;03/2025;284.539;172.005;2.550;248.532;215.094;36.007;-1.188;36.381;19,39%;15,07%;0;5
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;I;2;GANDU;BA;03/2025;283.334;183.675;9.183;244.518;213.375;38.815;2.081;40.128;20,83%;14,90%;0;9
BRAZA BANK BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;03/2025;281.512;0;128.111;228.736;83.922;52.776;1.157;36.605;8,17%;9,17%;3;0
BEES IP - PRUDENCIAL;1000087731;n4;;I;3;SAO PAULO;SP;03/2025;281.163;0;23.854;239.955;234.989;41.208;3.276;41.208;23,59%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;03/2025;280.511;95.798;41.529;216.468;202.854;64.043;-98;64.399;38,37%;2,73%;0;8
LAUNCH PAD SCD - PRUDENCIAL;1000086048;n1;S5;I;3;BELO HORIZONTE;MG;03/2025;279.105;0;186.071;242.075;219.971;37.030;5.755;36.583;122,46%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37076205;b3S;S5;I;2;BRASILIA;DF;03/2025;277.440;132.445;37.620;217.193;212.865;60.247;87;61.247;34,21%;2,16%;0;12
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;I;2;UBERABA;MG;03/2025;276.677;115.002;8.757;243.842;219.336;32.836;37;33.558;20,32%;22,23%;0;4
STONEX DTVM - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;03/2025;275.131;0;104.449;87.134;19.000;187.997;5.631;187.997;49,71%;NA%;4;0
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2025;274.078;0;155.856;54.711;0;219.367;9.080;217.545;47,82%;NA%;3;0
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;03/2025;273.102;38.893;213.883;143.593;8.458;129.508;3.824;129.012;82,84%;7,24%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;16721078;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;272.852;90.480;17.095;190.150;174.487;82.702;486;82.916;59,75%;1,07%;0;0
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;03/2025;271.274;0;189.962;43.116;1.233;228.158;18.609;227.901;126,68%;NA%;3;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S4;I;2;SOUSA;PB;03/2025;270.250;116.685;82.875;201.753;182.677;68.497;2.731;69.069;52,57%;10,84%;0;7
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;I;2;SAO CARLOS;SP;03/2025;269.976;148.678;90.440;250.236;227.622;19.740;1.476;35.943;23,61%;14,78%;0;8
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;269.785;92.691;3.368;246.733;223.862;23.052;1.826;23.597;18,36%;2,59%;0;3
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;03/2025;269.619;0;8.055;81.687;0;187.931;1.688;187.850;26,26%;14,79%;4;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;S5;I;2;GOIANIA;GO;03/2025;262.558;119.385;18.189;198.368;183.477;64.189;1.341;64.255;40,95%;0,87%;0;2
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;03/2025;261.674;140.124;4.599;233.106;223.265;28.568;2.082;30.834;20,77%;8,77%;0;8
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;03/2025;259.698;100.055;25.624;219.569;187.361;40.130;1.185;40.129;26,07%;9,15%;0;7
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;259.692;60.688;7.315;214.427;198.706;45.265;865;46.679;38,57%;3,86%;0;7
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;I;2;CAMPINA VERDE;MG;03/2025;259.474;158.294;8.776;224.298;143.320;35.176;632;35.168;20,95%;7,04%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;03/2025;259.418;144.615;69.645;227.313;209.048;32.105;1.008;32.782;19,73%;9,59%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;247.810;121.017;9.454;170.756;162.518;77.054;1.239;78.044;49,18%;7,75%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;S5;I;2;BRASILIA;DF;03/2025;246.220;133.062;61.903;128.468;116.489;117.752;1.368;117.835;61,44%;0,95%;0;5
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;03/2025;245.663;0;108.235;129.638;4.603;116.025;2.927;111.779;20,79%;NA%;7;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;I;2;CONCORDIA;SC;03/2025;245.017;161.514;7.088;218.149;140.180;26.869;1.433;26.833;15,58%;12,64%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;I;2;ITAJUBA;MG;03/2025;242.020;116.720;2.880;218.955;209.696;23.065;277;25.283;17,49%;11,49%;0;13
AVENUE SECURITIES DTVM - PRUDENCIAL;1000088008;n2;S4;I;2;SAO PAULO;SP;03/2025;237.784;0;0;188.985;155.006;48.800;8.632;48.800;32,77%;NA%;2;0
PLUXEE IP - PRUDENCIAL;1000087889;n4;;I;3;SAO PAULO;SP;03/2025;236.552;0;202.538;173.252;41.739;63.300;5.233;48.715;125,20%;NA%;1;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;03/2025;233.061;119.137;13.618;198.270;185.562;34.791;1.361;37.440;26,63%;8,48%;0;5
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;03/2025;232.317;81.978;3.244;211.759;203.505;20.558;1.220;21.632;17,06%;35,32%;0;14
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;03/2025;231.987;115.560;111.274;13.062;6.978;218.925;-467;218.925;61,52%;0,46%;1;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;03/2025;231.662;67.046;2.908;200.657;195.802;31.005;1.843;30.966;31,05%;4,74%;0;6
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;03/2025;231.016;70.727;10.375;194.969;182.573;36.046;-2.972;36.035;32,59%;6,36%;0;2
COOPER CARD IP - PRUDENCIAL;1000086134;n4;;C;2;BARUERI;SP;03/2025;230.525;133.760;26.926;151.152;16.344;79.373;3.257;55.185;51,77%;NA%;2;0
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;03/2025;228.685;136.755;4.770;188.282;150.786;40.403;937;40.395;23,96%;8,40%;0;5
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;03/2025;228.225;160.572;8.305;199.138;112.584;29.087;1.048;29.084;17,76%;11,58%;0;9
PAY4FUN IP S.A. - PRUDENCIAL;1000086299;n4;;I;2;SAO PAULO;SP;03/2025;227.980;0;34.718;182.588;173.992;45.392;-3.277;35.131;75,84%;NA%;1;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;03/2025;227.015;78.150;21.476;197.833;191.333;29.182;1.011;28.641;25,92%;11,85%;0;9
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S4;I;2;CURITIBA;PR;03/2025;226.805;103.372;90.490;205.355;178.339;21.450;967;23.288;19,02%;10,73%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;03/2025;226.659;96.434;3.628;191.199;186.224;35.460;3.251;36.771;29,71%;3,92%;0;2
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;03/2025;224.854;145.375;7.005;198.099;117.733;26.755;1.275;26.745;18,37%;12,03%;0;9
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;03/2025;221.901;161.151;6.152;191.798;115.484;30.103;2.337;30.081;18,30%;39,11%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;03/2025;220.716;160.649;3.808;180.604;90.163;40.112;652;40.227;25,88%;6,36%;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;03/2025;220.155;166.061;1.781;188.716;140.238;31.440;1.620;31.653;18,77%;10,28%;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;03/2025;218.263;121.640;24.634;177.428;170.642;40.835;300;42.346;28,29%;1,86%;0;8
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;S4;C;2;NOVO HAMBURGO;RS;03/2025;215.604;170.495;20.763;177.343;160.855;38.261;1.227;39.258;17,93%;2,39%;3;0
INOVANTI IP - PRUDENCIAL;1000087456;n4;;I;2;SAO PAULO;SP;03/2025;215.140;0;124.473;197.268;192.195;17.872;2.176;17.662;13,69%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;03/2025;214.545;174.685;39.342;6.381;0;208.164;4.777;208.145;115,41%;0,02%;0;0
GOWD IP - PRUDENCIAL;1000087023;n4;;I;2;MARINGA;PR;03/2025;214.012;0;99;206.313;72.552;7.698;2.396;6.307;11,30%;NA%;1;0
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;210.639;0;10.329;144.314;62.733;66.325;22.919;56.352;13,33%;NA%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;03/2025;209.295;115.903;36.027;150.945;144.833;58.349;1.243;58.336;35,99%;7,60%;0;2
EBURY BANCO DE CÂMBIO - PRUDENCIAL;1000080862;b2;S4;I;3;SAO PAULO;SP;03/2025;208.994;0;34.117;112.439;14.531;96.555;4.655;57.552;13,60%;8,48%;2;0
C&A PAY SCD - PRUDENCIAL;1000086787;n1;S5;I;3;BARUERI;SP;03/2025;205.526;0;170.913;69.415;0;136.111;1.802;132.289;40,95%;0,00%;2;0
